employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,avg_training_score
47348,Analytics,region_6,Bachelor's,m,other,2,27,,1,86
41859,Analytics,region_26,Bachelor's,m,other,1,33,4,5,86
14147,Operations,region_22,Bachelor's,m,sourcing,1,40,5,12,63
141,Sales & Marketing,region_22,,m,other,1,29,4,5,48
8593,Operations,region_22,Bachelor's,m,other,1,40,5,10,60
19449,Operations,region_16,Bachelor's,f,sourcing,1,26,3,2,59
64401,Procurement,region_32,Bachelor's,m,other,2,33,3,6,73
32507,Analytics,region_22,Master's & above,m,other,1,32,3,7,85
67933,Operations,region_2,,f,sourcing,1,35,3,8,58
15994,Legal,region_2,Below Secondary,f,other,1,27,4,2,54
75464,Analytics,region_15,Bachelor's,m,other,1,33,3,6,87
64009,Procurement,region_22,Bachelor's,m,other,3,29,2,4,70
55652,Sales & Marketing,region_2,Master's & above,m,other,1,53,2,5,50
60933,Technology,region_10,Bachelor's,m,other,1,28,5,4,78
53723,Operations,region_16,Master's & above,f,sourcing,1,36,4,8,61
38167,Technology,region_2,Master's & above,m,other,1,47,3,4,80
7266,Operations,region_32,Bachelor's,m,sourcing,1,29,3,3,60
18242,Operations,region_23,Master's & above,f,sourcing,1,34,3,4,58
36743,Procurement,region_10,Master's & above,f,other,1,33,3,7,70
67121,Operations,region_24,Master's & above,f,other,1,32,3,7,60
35246,Sales & Marketing,region_2,Bachelor's,f,other,1,59,2,17,51
5728,Procurement,region_26,Master's & above,m,sourcing,1,35,3,10,73
34051,Sales & Marketing,region_15,Bachelor's,m,other,1,33,4,4,50
14659,Technology,region_22,Bachelor's,m,sourcing,2,29,4,3,83
33403,Sales & Marketing,region_7,Master's & above,m,other,1,37,4,10,49
72885,Technology,region_2,Master's & above,m,other,3,36,3,9,87
56307,Analytics,region_22,Bachelor's,m,other,1,30,3,2,85
43438,Technology,region_13,Master's & above,f,sourcing,2,39,4,10,80
63369,Operations,region_22,Bachelor's,f,other,1,35,4,6,76
63539,Operations,region_16,Bachelor's,f,other,1,39,3,6,57
66423,Operations,region_31,Bachelor's,f,sourcing,1,39,5,13,62
40423,Sales & Marketing,region_31,Bachelor's,m,other,1,42,4,6,50
68647,Sales & Marketing,region_20,Master's & above,m,sourcing,1,37,1,11,48
65132,Sales & Marketing,region_7,Bachelor's,m,other,1,44,4,3,51
22508,HR,region_27,Master's & above,m,other,1,46,4,4,49
52914,Procurement,region_26,Bachelor's,m,other,1,40,4,12,65
30825,Technology,region_13,Bachelor's,f,sourcing,1,31,3,3,80
53100,Legal,region_5,Bachelor's,m,sourcing,1,27,,1,62
73520,Sales & Marketing,region_7,Bachelor's,m,other,1,49,2,18,54
2953,Operations,region_15,Bachelor's,m,other,1,44,3,2,61
24061,Technology,region_13,Master's & above,m,sourcing,2,33,5,2,78
17449,Technology,region_7,Bachelor's,m,other,1,36,3,3,80
60740,Analytics,region_29,Bachelor's,m,other,1,25,5,2,80
62891,Operations,region_22,Bachelor's,f,other,1,39,4,9,62
11203,Sales & Marketing,region_2,Master's & above,m,other,1,47,4,13,61
24208,Analytics,region_32,Bachelor's,m,other,3,27,3,4,82
6325,Operations,region_32,Bachelor's,m,sourcing,2,33,5,2,65
23480,Operations,region_31,Bachelor's,m,other,1,37,3,3,58
70385,Analytics,region_16,Bachelor's,m,other,1,33,3,4,84
2025,Technology,region_26,Bachelor's,f,sourcing,1,30,3,4,80
72550,Procurement,region_27,Bachelor's,m,other,1,29,3,4,73
43866,Sales & Marketing,region_16,Bachelor's,f,sourcing,2,27,1,4,51
53451,Sales & Marketing,region_23,Bachelor's,f,other,1,32,3,6,45
28411,Finance,region_26,Bachelor's,m,sourcing,1,28,4,3,60
31989,Sales & Marketing,region_17,Bachelor's,m,other,3,26,3,3,44
41081,Sales & Marketing,region_32,Master's & above,m,sourcing,1,27,,1,50
54103,Operations,region_2,Below Secondary,m,sourcing,2,25,,1,59
42523,Operations,region_5,Bachelor's,m,other,2,34,5,7,53
45018,Sales & Marketing,region_7,Bachelor's,m,sourcing,4,32,4,5,49
12901,Technology,region_2,Master's & above,m,other,1,31,2,5,82
71296,Sales & Marketing,region_2,Master's & above,m,other,3,45,1,19,52
78157,Technology,region_2,Bachelor's,f,other,2,48,3,17,82
47334,Analytics,region_22,Bachelor's,f,other,1,31,3,6,87
16007,Sales & Marketing,region_2,Master's & above,f,other,1,52,5,17,45
62467,Analytics,region_1,Master's & above,m,other,2,31,2,7,81
72729,Technology,region_7,Bachelor's,m,other,1,28,3,3,74
1670,Analytics,region_22,Master's & above,m,other,1,26,3,2,86
47897,Operations,region_19,Master's & above,f,sourcing,1,35,3,3,60
40693,Technology,region_4,Bachelor's,m,other,1,26,,1,75
34134,Procurement,region_31,Bachelor's,f,sourcing,1,33,4,5,72
25795,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,31,,1,53
29785,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,5,2,53
22497,Procurement,region_2,Bachelor's,m,other,2,28,4,2,65
677,Procurement,region_16,Bachelor's,m,other,4,30,3,8,67
39819,HR,region_20,Master's & above,f,sourcing,1,35,4,10,52
66909,Sales & Marketing,region_7,,m,other,1,28,2,5,53
3074,Sales & Marketing,region_2,Bachelor's,m,other,1,28,2,2,47
52536,Finance,region_22,Master's & above,m,other,1,33,1,7,58
23720,Sales & Marketing,region_7,Master's & above,m,other,1,55,3,13,51
67863,Operations,region_22,Master's & above,f,sourcing,1,42,5,7,70
74398,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,42,5,13,48
20535,Sales & Marketing,region_34,Bachelor's,m,other,2,32,5,3,51
63422,Finance,region_2,Bachelor's,m,other,2,26,4,3,59
27320,Procurement,region_2,Bachelor's,f,other,1,51,4,3,70
76245,Technology,region_7,Bachelor's,f,sourcing,1,26,,1,76
40264,Sales & Marketing,region_2,,m,other,1,34,3,7,48
14298,Procurement,region_13,Master's & above,f,sourcing,2,45,5,13,70
31683,Finance,region_26,Bachelor's,m,sourcing,1,34,3,7,59
54657,Operations,region_13,Bachelor's,f,sourcing,1,34,3,6,57
23269,Finance,region_31,Bachelor's,m,sourcing,2,32,5,6,61
49072,Analytics,region_22,Bachelor's,m,other,1,38,3,7,82
76672,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,27,3,2,48
77489,Procurement,region_10,Bachelor's,f,sourcing,1,32,2,7,95
61544,Technology,region_2,Bachelor's,m,referred,1,40,4,6,81
47852,Technology,region_22,Master's & above,f,other,2,47,3,19,84
61261,Sales & Marketing,region_31,Bachelor's,f,other,1,39,2,3,45
14945,Operations,region_13,Bachelor's,m,sourcing,1,40,3,6,58
65410,R&D,region_15,Bachelor's,m,other,1,36,3,6,86
75098,Finance,region_4,Master's & above,m,sourcing,1,38,3,4,66
36120,HR,region_2,Master's & above,f,sourcing,1,46,4,14,48
18982,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,27,5,2,53
4231,Sales & Marketing,region_22,Bachelor's,m,other,2,29,4,2,48
29644,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,37,3,2,49
43494,Sales & Marketing,region_22,Master's & above,m,sourcing,1,34,2,7,51
53941,Analytics,region_2,Bachelor's,m,other,1,28,3,3,83
7467,Procurement,region_2,Below Secondary,f,other,1,20,,1,69
69805,Operations,region_4,Bachelor's,m,other,1,40,5,10,57
64884,Operations,region_2,Bachelor's,m,sourcing,2,25,3,3,57
33860,Sales & Marketing,region_28,Bachelor's,m,other,2,32,3,6,51
26381,Sales & Marketing,region_27,Bachelor's,f,other,1,32,2,8,51
45397,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,50,2,3,48
77780,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,32,3,8,50
11805,Operations,region_8,Master's & above,f,sourcing,1,36,5,4,55
5005,Procurement,region_19,Bachelor's,m,other,1,35,2,3,71
21937,Sales & Marketing,region_28,Bachelor's,f,other,1,32,2,2,49
61582,Procurement,region_22,Master's & above,f,sourcing,1,32,4,5,71
24810,Analytics,region_26,Bachelor's,m,sourcing,2,39,5,3,82
31310,Operations,region_22,Bachelor's,m,referred,1,30,5,6,59
69092,Procurement,region_19,Master's & above,m,other,1,36,5,3,68
74903,Sales & Marketing,region_15,Bachelor's,m,other,1,30,2,5,49
42348,Operations,region_31,Bachelor's,f,other,1,33,5,3,61
72367,Operations,region_6,Bachelor's,m,other,1,30,5,7,60
31478,Finance,region_2,Bachelor's,m,sourcing,1,32,5,6,59
36184,Operations,region_27,Bachelor's,m,other,1,31,1,7,63
54689,Sales & Marketing,region_21,Bachelor's,f,other,1,31,3,3,52
46913,Analytics,region_22,Bachelor's,m,referred,2,33,5,5,88
3573,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,39,3,8,51
21532,Analytics,region_2,,m,sourcing,1,40,1,6,80
58945,Operations,region_28,Bachelor's,m,other,1,33,4,5,65
16868,Sales & Marketing,region_13,Bachelor's,m,other,1,31,3,5,68
73413,Procurement,region_22,Bachelor's,f,other,1,27,,1,87
1387,Sales & Marketing,region_11,Bachelor's,m,other,1,38,5,8,49
29834,Finance,region_22,Bachelor's,m,other,1,30,3,1,58
902,Finance,region_2,Master's & above,m,other,2,39,2,5,57
36145,Technology,region_10,Master's & above,m,sourcing,1,42,2,5,85
269,Sales & Marketing,region_2,Bachelor's,m,other,1,38,2,8,47
26557,Procurement,region_17,Master's & above,m,sourcing,1,38,3,8,68
14098,Analytics,region_26,Bachelor's,m,other,1,32,3,6,83
55484,Operations,region_15,Bachelor's,f,sourcing,1,37,4,2,65
22794,Sales & Marketing,region_2,,m,sourcing,2,33,1,4,56
21144,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,26,,1,47
30308,Sales & Marketing,region_9,Bachelor's,m,other,2,31,3,6,49
21373,Procurement,region_22,Bachelor's,m,sourcing,2,26,2,3,70
12636,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,2,3,54
68761,Analytics,region_28,Bachelor's,m,other,2,32,3,6,81
67650,Sales & Marketing,region_7,Bachelor's,f,other,1,45,4,6,48
5036,Sales & Marketing,region_22,Bachelor's,m,referred,2,26,3,2,49
1169,Procurement,region_20,Bachelor's,m,sourcing,1,30,2,5,69
5808,Analytics,region_27,Bachelor's,m,sourcing,1,28,1,3,86
34611,Operations,region_8,Bachelor's,m,sourcing,1,28,4,3,58
74828,Sales & Marketing,region_25,Master's & above,m,other,2,45,5,7,46
20546,Sales & Marketing,region_7,Bachelor's,m,other,1,28,,1,48
7643,Technology,region_22,Bachelor's,f,other,2,28,3,6,83
12489,Procurement,region_22,Master's & above,m,other,1,47,5,16,70
384,Operations,region_15,Bachelor's,m,other,2,27,4,3,60
61503,Sales & Marketing,region_14,Bachelor's,m,other,1,42,3,5,52
36095,Analytics,region_25,Bachelor's,m,other,1,32,5,5,86
7207,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,3,3,55
66983,Sales & Marketing,region_25,Bachelor's,m,other,4,30,2,5,52
8477,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,24,2,2,53
63262,Finance,region_28,Master's & above,f,other,1,33,3,5,58
2045,Technology,region_16,Master's & above,f,sourcing,1,33,1,6,79
25687,Sales & Marketing,region_2,Master's & above,m,referred,1,32,2,7,49
15677,Analytics,region_9,Master's & above,m,sourcing,2,27,,1,86
53823,Operations,region_15,Bachelor's,m,sourcing,2,34,3,10,58
13311,Sales & Marketing,region_23,,m,sourcing,2,30,5,6,50
4910,Operations,region_32,Bachelor's,m,other,1,28,3,7,59
53307,Sales & Marketing,region_2,Bachelor's,f,other,1,24,1,3,50
44778,Sales & Marketing,region_21,Bachelor's,m,other,1,37,2,12,48
49163,Sales & Marketing,region_17,Master's & above,m,other,1,48,3,19,48
45476,Operations,region_26,Master's & above,m,sourcing,1,46,1,19,63
37995,Legal,region_22,Bachelor's,m,other,1,39,5,9,59
29052,Technology,region_15,Bachelor's,f,other,2,37,3,8,78
43285,HR,region_26,Bachelor's,f,sourcing,1,33,1,2,48
15938,Sales & Marketing,region_21,Bachelor's,m,other,1,41,1,15,51
5199,Operations,region_24,Bachelor's,f,sourcing,1,27,,1,60
10627,Operations,region_15,Bachelor's,m,sourcing,1,41,1,7,62
28166,Finance,region_2,Bachelor's,m,other,1,39,5,9,56
42924,Operations,region_23,Bachelor's,f,other,2,35,3,3,53
30150,Operations,region_2,Bachelor's,f,sourcing,1,56,5,18,56
60902,Operations,region_7,Master's & above,m,other,1,38,4,5,56
53298,Procurement,region_16,Bachelor's,m,sourcing,1,31,2,2,70
22136,Procurement,region_2,Bachelor's,m,other,2,38,3,8,68
63442,Operations,region_8,Bachelor's,m,sourcing,1,27,5,3,61
71398,Operations,region_22,Bachelor's,m,sourcing,1,45,3,4,56
13172,Sales & Marketing,region_26,Bachelor's,m,other,1,39,4,7,50
75716,Analytics,region_28,Master's & above,m,sourcing,1,36,5,8,82
8309,Sales & Marketing,region_22,Bachelor's,m,other,3,24,3,2,53
22221,Operations,region_27,Bachelor's,m,sourcing,2,27,3,6,57
2326,Procurement,region_26,Bachelor's,m,sourcing,1,34,5,8,72
31911,Sales & Marketing,region_9,Bachelor's,m,other,1,24,2,3,51
3543,Operations,region_28,Bachelor's,m,other,1,31,3,4,55
72236,Operations,region_2,Bachelor's,m,sourcing,1,35,3,3,54
44405,Sales & Marketing,region_29,Bachelor's,m,other,1,34,4,8,49
54275,Technology,region_2,Bachelor's,m,sourcing,1,33,4,7,83
12312,Operations,region_28,Master's & above,m,other,1,30,5,4,57
12268,R&D,region_2,Bachelor's,m,sourcing,1,32,5,4,86
68025,Procurement,region_2,Master's & above,m,sourcing,5,40,3,10,70
32396,Analytics,region_23,Bachelor's,m,other,1,32,3,7,90
57757,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,51,3,3,49
23432,Operations,region_15,Bachelor's,m,other,1,39,3,6,61
34771,Sales & Marketing,region_7,Master's & above,m,other,1,36,5,9,49
30745,Operations,region_3,Bachelor's,m,other,1,31,3,5,60
17206,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,36,5,8,47
55238,Operations,region_23,Bachelor's,m,sourcing,1,34,1,3,60
12386,Procurement,region_4,Master's & above,m,sourcing,3,45,3,18,72
23640,Operations,region_13,Master's & above,f,other,2,36,3,4,60
76216,Technology,region_29,Master's & above,m,sourcing,2,39,3,8,79
25344,Sales & Marketing,region_7,Bachelor's,m,other,1,33,1,6,51
46480,HR,region_22,Bachelor's,m,sourcing,1,27,4,4,50
63146,Finance,region_31,Bachelor's,m,sourcing,1,31,,1,56
36557,Analytics,region_28,Bachelor's,m,other,1,31,3,5,84
35979,Sales & Marketing,region_2,Master's & above,m,other,1,37,4,7,45
18548,Technology,region_28,Master's & above,f,sourcing,1,32,5,6,81
42214,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,32,3,7,48
42224,Technology,region_14,Bachelor's,m,sourcing,2,35,3,8,83
21287,Technology,region_2,Below Secondary,f,sourcing,2,22,,1,84
73916,HR,region_2,Bachelor's,m,sourcing,2,29,1,3,48
71117,Sales & Marketing,region_26,Bachelor's,f,other,1,28,,1,47
62991,Technology,region_4,Master's & above,f,sourcing,1,34,3,4,79
53404,Analytics,region_7,Bachelor's,m,sourcing,2,27,,1,86
57244,Technology,region_2,Bachelor's,f,sourcing,1,43,5,3,77
69424,Technology,region_22,Bachelor's,m,sourcing,3,27,,1,80
12117,Sales & Marketing,region_1,Bachelor's,f,other,2,29,,1,50
13986,Operations,region_20,Bachelor's,m,sourcing,1,34,3,10,59
32772,Analytics,region_22,Bachelor's,f,sourcing,1,27,,1,83
681,R&D,region_22,Master's & above,m,sourcing,1,28,4,2,81
39038,Operations,region_2,Bachelor's,f,sourcing,1,40,4,5,61
7959,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,28,4,5,45
35880,Analytics,region_22,Bachelor's,m,other,2,30,3,3,79
8700,Operations,region_16,Bachelor's,f,sourcing,1,33,4,7,58
21468,Sales & Marketing,region_7,Bachelor's,m,other,1,43,4,11,45
12771,Operations,region_11,Bachelor's,m,sourcing,1,50,5,19,60
58115,Operations,region_26,Bachelor's,f,other,1,30,4,7,57
40549,Technology,region_5,Bachelor's,m,other,1,38,4,4,79
67039,Sales & Marketing,region_13,Bachelor's,m,other,1,44,3,5,48
32542,Operations,region_7,Bachelor's,f,sourcing,2,32,4,4,55
75590,Sales & Marketing,region_2,Bachelor's,m,other,2,51,1,19,48
37337,Analytics,region_2,Master's & above,m,sourcing,1,44,5,6,84
64168,Operations,region_22,Bachelor's,m,other,1,29,4,2,62
68885,Operations,region_13,Bachelor's,m,other,1,36,2,10,63
57419,Operations,region_22,Bachelor's,f,other,3,30,3,5,98
4507,Procurement,region_30,Bachelor's,m,sourcing,1,36,5,9,71
7153,HR,region_2,Bachelor's,m,sourcing,2,56,3,3,49
30237,Sales & Marketing,region_13,Bachelor's,m,other,1,46,2,3,51
44213,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,4,6,48
49509,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,37,3,10,53
66357,Analytics,region_2,Bachelor's,m,other,2,29,3,3,84
52016,Operations,region_15,Bachelor's,m,sourcing,1,42,3,4,67
29150,Sales & Marketing,region_18,Bachelor's,m,other,1,34,2,4,48
54761,Sales & Marketing,region_27,Master's & above,m,other,1,39,5,3,45
51233,Operations,region_34,Bachelor's,m,other,1,31,2,2,59
2767,Analytics,region_2,Master's & above,m,other,2,43,3,7,86
51620,Sales & Marketing,region_15,Bachelor's,m,other,1,35,4,9,47
76013,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,37,5,8,57
58462,HR,region_32,Bachelor's,f,other,1,35,2,7,47
25886,Technology,region_15,Master's & above,m,other,1,37,1,3,74
18083,HR,region_22,Bachelor's,m,referred,1,26,1,4,50
30423,Sales & Marketing,region_2,,f,sourcing,1,46,1,14,53
2683,Operations,region_2,Bachelor's,f,other,1,43,4,2,61
15406,Operations,region_32,Bachelor's,m,sourcing,2,33,5,8,65
43974,Technology,region_2,,f,other,1,48,1,11,80
46057,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,54,1,23,46
48015,Sales & Marketing,region_25,Bachelor's,m,other,1,34,5,3,53
19247,Sales & Marketing,region_22,,m,other,2,22,,1,50
23803,Sales & Marketing,region_7,Bachelor's,f,other,1,36,4,4,51
76543,Operations,region_21,Master's & above,m,other,1,47,1,14,61
7069,Sales & Marketing,region_32,Bachelor's,m,other,1,25,3,2,50
71284,Operations,region_4,Bachelor's,f,other,1,39,4,9,64
23373,Sales & Marketing,region_23,Master's & above,f,other,1,34,5,6,50
13484,Sales & Marketing,region_22,Bachelor's,m,other,2,50,3,15,51
63689,Sales & Marketing,region_13,Bachelor's,m,other,1,52,3,16,97
66433,Sales & Marketing,region_9,,m,other,1,29,4,2,51
71691,Analytics,region_22,Bachelor's,m,other,1,28,5,6,90
28947,Sales & Marketing,region_4,Master's & above,m,sourcing,1,38,5,11,51
2488,Operations,region_2,Master's & above,f,sourcing,1,42,4,8,58
21175,Sales & Marketing,region_7,Bachelor's,m,other,1,29,4,2,48
12166,Procurement,region_17,Master's & above,f,sourcing,1,50,5,8,71
15107,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,27,3,3,50
9532,Analytics,region_22,Master's & above,m,sourcing,1,35,4,7,82
7375,Sales & Marketing,region_3,Bachelor's,m,other,1,26,5,2,52
47992,Operations,region_13,Master's & above,m,sourcing,3,38,4,6,66
51153,Procurement,region_26,Bachelor's,m,other,2,41,4,2,73
13830,Procurement,region_27,Bachelor's,m,sourcing,2,34,5,8,73
22398,Operations,region_2,Master's & above,f,sourcing,1,44,3,14,61
9873,Finance,region_2,Bachelor's,f,sourcing,2,51,3,5,57
50442,Operations,region_15,Bachelor's,f,sourcing,1,28,5,2,63
39330,Procurement,region_7,Bachelor's,m,sourcing,1,40,4,7,70
11783,Sales & Marketing,region_2,Master's & above,f,other,1,34,3,9,54
7080,Sales & Marketing,region_7,Bachelor's,m,other,1,50,3,18,49
14813,Finance,region_30,Bachelor's,m,other,1,28,3,3,74
8868,Sales & Marketing,region_8,Master's & above,m,sourcing,1,33,1,9,48
39826,Procurement,region_2,Master's & above,f,sourcing,1,46,4,4,72
15191,Legal,region_7,Bachelor's,f,other,1,30,5,4,58
48444,Operations,region_12,Bachelor's,m,other,1,35,3,5,58
5842,Sales & Marketing,region_21,Master's & above,m,other,1,52,1,14,53
56948,HR,region_7,Bachelor's,m,sourcing,2,28,3,4,48
54717,Finance,region_22,Bachelor's,m,other,1,34,3,7,60
53063,Sales & Marketing,region_6,Bachelor's,m,other,1,25,1,2,52
38383,HR,region_7,Master's & above,m,other,1,35,3,9,51
19108,Analytics,region_2,Bachelor's,m,sourcing,1,45,5,18,85
5209,Sales & Marketing,region_2,Master's & above,f,sourcing,1,54,1,4,53
36024,Operations,region_22,Bachelor's,f,sourcing,1,30,5,2,59
41558,Procurement,region_29,Bachelor's,f,sourcing,1,31,3,6,68
48294,Legal,region_22,Bachelor's,m,other,1,28,4,3,61
51987,Sales & Marketing,region_2,,m,other,1,28,3,5,52
20879,Sales & Marketing,region_28,Master's & above,m,other,1,40,1,5,52
27283,Technology,region_26,Bachelor's,m,sourcing,1,52,3,15,81
48687,Legal,region_22,Bachelor's,m,other,1,34,5,5,57
64615,Analytics,region_31,Bachelor's,m,other,2,32,4,8,83
52871,Technology,region_31,Bachelor's,m,other,1,34,3,7,79
20745,Operations,region_13,Master's & above,f,sourcing,1,31,4,4,64
64344,Technology,region_34,Bachelor's,m,other,1,31,3,5,81
